amount_borrowed,term,borrower_rate,installment,grade,principal_balance,principal_paid,interest_paid,late_fees_paid,days_past_due,default_flag
10000.0,36,0.189,366.05480031159385,D,0.0,10000.0,3173.92,146.4,0,0
19000.0,60,0.1561,458.12,D,0.0,1307.65,1441.07,0.0,1278,0
18000.0,60,0.1699,447.25,D,5649.13,12350.87,8250.11,0.0,29,0
5000.0,36,0.1815,181.1384370389218,D,4458.47,541.53,364.17,0.0,0,0
5000.0,36,0.151,173.58,C,0.0,5000.0,1248.5,0.0,0,0
15000.0,60,0.1947,392.99772115525695,E,6406.99,8593.01,7519.99,0.0,0,0
5000.0,36,0.1505,173.45,C,4195.02,804.98,404.99,0.0,29,0
8050.0,36,0.1559,281.39,C,4269.98,3780.02,1573.36,0.0,121,0
5000.0,36,0.3182,217.27273040224188,G,3587.95,1412.05,1629.73,0.0,0,0
13000.0,36,0.1709,464.07,D,0.0,13000.0,1330.26,0.0,0,0
24000.0,60,0.1953,629.6,D,15977.02,8022.98,9002.26,0.0,29,0
15000.0,60,0.1845,384.59,D,14689.7,310.3,443.5,0.0,29,0
8000.0,60,0.0769,161.02686752856823,B,6635.46,1364.54,567.82,0.0,0,0
16000.0,36,0.1367,544.29,C,0.0,16000.0,1355.14,0.0,0,0
14400.0,36,0.1359,489.3,C,10601.32,3798.68,1561.88,0.0,60,0
7300.0,36,0.1261999999999999,244.64,C,5164.88,2135.12,795.44,0.0,60,0
20625.0,60,0.2312999999999999,582.97,F,0.0,20625.0,9337.14,0.0,0,0
25000.0,36,0.1274,839.23,C,17046.25,7953.75,2938.55,0.0,60,0
15000.0,36,0.1213,499.15,B,15000.0,0.0,0.0,0.0,60,0
25000.0,36,0.092,797.3224238109922,B,0.0,25000.0,3062.42,0.0,0,0
2650.0,36,0.1798999999999999,95.8,D,1428.45,1221.55,609.24,0.0,90,0
12000.0,60,0.1715,299.1996150042806,D,3778.02,8221.98,5541.22,0.0,0,0
20000.0,60,0.1602,486.58,C,18399.99,1600.01,1788.25,0.0,29,0
26000.0,60,0.1042,557.82,B,22906.0,3094.0,1911.33,0.0,60,0
3000.0,36,0.0999,96.79,B,0.0,3000.0,77.65,0.0,0,0
10000.0,36,0.1239,334.01,C,0.0,1914.19,751.01,0.0,1125,0
6000.0,36,0.2185,228.67738386958573,E,3649.55,2192.43,1466.45,0.0,0,0
10800.0,36,0.2274,416.61,E,0.0,1324.91,1161.11,41.66,363,0
23500.0,36,0.0799,736.2961830258241,B,16189.46,7310.54,1525.06,0.0,0,0
18200.0,60,0.2362999999999999,519.68,F,0.0,1761.74,3429.56,0.0,1702,0
16000.0,60,0.1366,369.48,C,6297.8,9702.2,5422.2,0.0,60,0
13000.0,36,0.0928,415.09270955511215,B,11728.07,1271.93,388.43,0.0,0,0
12000.0,60,0.1365,277.04635694546323,C,0.0,12000.0,507.43,0.0,0,0
20000.0,60,0.21,541.07,E,0.0,11694.71,11545.98,0.0,820,0
10000.0,36,0.2161,379.88989794626633,E,0.0,2397.83,1780.96,0.0,0,1
11500.0,60,0.1318,262.73,C,6494.17,5005.83,3126.17,0.0,60,0
20000.0,36,0.1479,691.2515793888846,D,15655.6,4344.4,1998.1,0.0,0,0
15000.0,60,0.2799,466.9468212866218,F,14518.61,481.39,1386.41,0.0,0,0
25475.0,36,0.2098999999999999,959.65,E,0.0,5560.93,4029.27,0.0,1947,0
4800.0,36,0.1465,165.58,C,0.0,4800.0,266.32,0.0,0,0
10800.0,36,0.1274,362.55,C,5913.45,4886.55,1632.48,0.0,60,0
25000.0,60,0.0999,531.0531159473752,C,21989.51,3010.49,1768.96,0.0,0,0
26375.0,36,0.2410999999999999,1036.3,F,8463.33,17911.67,10035.46,0.0,60,0
5000.0,36,0.1398,170.84,C,0.0,5000.0,1150.99,0.0,0,0
25000.0,36,0.0733999999999999,775.82,A,23119.84,1880.16,437.11,0.0,29,0
15000.0,60,0.1485,355.6689872118744,C,0.0,4432.24,3682.94,35.56,0,1
8000.0,36,0.079,250.33,A,0.0,8000.0,1011.56,0.0,0,0
2500.0,36,0.063,76.39513302476303,A,1238.81,1261.19,190.41,0.0,0,0
2000.0,36,0.1389,68.24845621617608,D,1816.72,183.28,89.72,0.0,0,0
22000.0,60,0.1408,512.82,C,20153.2,1846.8,1699.92,0.0,60,0
8000.0,60,0.2974,257.5510148694427,F,7822.68,177.32,605.33,0.0,36,0
20000.0,36,0.066,613.8907885756257,A,12634.23,7365.77,1228.69,0.0,0,0
21000.0,60,0.1921999999999999,547.3,D,0.0,21000.0,8744.53,0.0,0,0
35000.0,36,0.1099,1145.69,B,0.0,35000.0,6244.81,0.0,0,0
15000.0,36,0.066,460.4180914317193,A,8161.42,6838.58,1113.48,0.0,0,0
15000.0,36,0.1249,501.74,B,0.0,15000.0,1971.18,0.0,0,0
14000.0,36,0.0726,433.95,A,0.0,14000.0,1513.2,0.0,0,0
10000.0,36,0.288,417.96990845208666,F,0.0,10000.0,1437.45,0.0,0,0
26000.0,36,0.0726,805.9,A,1597.25,24402.75,2976.88,0.0,60,0
30000.0,36,0.1335,1015.89,C,0.0,11873.93,4380.31,0.0,941,0
20975.0,36,0.1699,747.72,D,0.0,20975.0,5580.18,0.0,0,0
6000.0,36,0.1199,199.25720290933668,C,5434.93,422.61,175.17,0.0,0,0
3000.0,36,0.2039,112.09,D,2813.52,186.48,146.39,0.0,60,0
15000.0,60,0.1278999999999999,339.69,C,10568.64,4431.36,3063.13,0.0,60,0
30000.0,60,0.3017,973.74,F,0.0,30000.0,5959.17,0.0,0,0
12000.0,36,0.0532,361.38,A,2485.28,9514.72,969.24,0.0,60,0
15000.0,36,0.1706,535.2389358145977,D,0.0,15000.0,1291.12,0.0,0,0
20000.0,60,0.1777,505.37,D,0.0,20000.0,2816.61,0.0,0,0
25125.0,36,0.1499,870.85,C,14648.02,10476.98,4306.55,0.0,29,0
10000.0,36,0.1673,355.1849772728495,D,0.0,5501.01,2312.95,0.0,0,1
16800.0,60,0.1898999999999999,435.71,E,0.0,16800.0,45.65,0.0,0,0
14000.0,36,0.0993,451.29,B,9416.06,4583.94,1263.52,0.0,60,0
8000.0,36,0.1167,264.46,B,0.0,8000.0,951.0,0.0,0,0
15000.0,36,0.1029,486.0526778420272,B,0.0,15000.0,1849.94,0.0,0,0
15000.0,60,0.1505,357.24275639390777,D,0.0,1599.5,1615.66,0.0,0,1
3000.0,36,0.1798999999999999,108.45,D,1781.28,1218.72,621.93,0.0,60,0
11200.0,36,0.1299,377.32,C,3893.06,7306.94,2109.89,0.0,60,0
16000.0,60,0.1505,381.06,C,14688.73,1311.27,1342.77,0.0,60,0
9000.0,36,0.0818,282.78,B,280.67,8719.33,1169.79,0.0,60,0
10000.0,36,0.2488,396.963869208958,F,0.0,10000.0,1749.43,0.0,0,0
6000.0,36,0.0874,190.073181116568,B,0.0,6000.0,788.68,0.0,0,0
10000.0,60,0.2799,311.2978808577478,F,7907.12,2092.88,4444.42,0.0,0,0
12000.0,36,0.1095,392.5805282690546,B,0.0,6860.93,1775.83,0.0,0,1
15000.0,36,0.1346,508.7391512907846,C,1494.22,13505.78,3282.64,0.0,0,0
15000.0,36,0.2095,564.7410046459643,E,0.0,15000.0,4038.81,0.0,0,0
6000.0,36,0.0759,186.89,A,2835.23,3164.77,578.09,0.0,60,0
6500.0,36,0.1091,212.53,B,4901.33,1598.67,520.54,0.0,29,0
5000.0,36,0.0938,159.88442263617458,B,159.4,4840.6,755.2,0.0,0,0
14000.0,60,0.145,329.395935132015,C,0.0,14000.0,783.61,0.0,0,0
12100.0,36,0.0532,364.39,A,0.0,12100.0,701.09,0.0,0,0
12000.0,36,0.1064,390.83,B,0.0,12000.0,2030.45,0.0,0,0
5300.0,36,0.0799,166.06,A,3134.17,2165.83,436.57,0.0,60,0
8325.0,36,0.1358,282.84,C,7945.61,379.39,180.01,0.0,29,0
30000.0,60,0.1449,705.7,C,0.0,30000.0,8411.08,0.0,0,0
8500.0,36,0.1285,285.79,B,0.0,8500.0,1788.22,0.0,0,0
10000.0,60,0.1476,236.641369660846,D,4543.58,5456.42,3535.9,0.0,0,0
12000.0,36,0.1675,426.3411688108975,D,0.0,12000.0,3356.43,140.29,0,0
3500.0,36,0.1805999999999999,126.64,D,2876.16,623.84,385.77,0.0,60,0
20000.0,60,0.1399,465.27,C,0.0,20000.0,2218.53,0.0,0,0
20000.0,36,0.1016,646.85,B,0.0,20000.0,1097.69,0.0,0,0
35000.0,36,0.1147,1153.67,B,7775.21,27224.79,6187.03,0.0,29,0
16125.0,36,0.1099,527.84,B,0.0,16125.0,1633.47,0.0,0,0
8000.0,36,0.0797,250.59,A,5754.39,2245.61,503.8,0.0,60,0
8000.0,36,0.0791,250.3589063015741,B,0.0,8000.0,428.89,0.0,0,0
12000.0,36,0.0789,375.43,A,0.0,12000.0,1133.77,0.0,0,0
10000.0,60,0.1446,235.08,C,0.0,1469.85,1397.57,0.0,486,0
5000.0,36,0.0797,156.62,A,4247.37,752.63,197.86,0.0,29,0
5000.0,36,0.1167,165.29,B,0.0,5000.0,950.21,0.0,0,0
15000.0,60,0.1147,329.67,B,9051.4,5948.6,3272.6,0.0,60,0
19950.0,60,0.2098999999999999,539.61,E,6652.17,13297.83,11524.23,0.0,151,0
12000.0,36,0.2095,451.7928037167714,E,0.0,12000.0,3996.75,0.0,0,0
4000.0,36,0.2424,157.4359062258828,F,0.0,2095.08,1368.6,0.0,0,1
14000.0,36,0.1299,471.65,C,0.0,14000.0,2982.66,0.0,0,0
5000.0,36,0.1601,175.81,C,4668.31,331.69,191.29,0.0,29,0
10000.0,36,0.1305,337.1804016492589,C,0.0,10000.0,2089.36,0.0,0,0
11150.0,36,0.1559,389.75,D,0.0,11150.0,518.97,0.0,0,0
9000.0,36,0.1367,306.16,C,0.0,3795.99,1401.89,0.0,333,0
4000.0,36,0.1535,139.34788091775732,C,0.0,837.03,417.12,0.0,0,1
4000.0,60,0.2506,117.54603859435228,E,0.0,4000.0,3083.26,0.0,0,0
35000.0,36,0.0917,1115.77,B,0.0,35000.0,4287.43,0.0,0,0
15250.0,60,0.192,397.28,D,0.0,15250.0,5004.35,0.0,0,0
22000.0,60,0.1602,535.24,C,19706.37,2293.63,2474.58,0.0,29,0
6000.0,36,0.1091,196.18,B,4830.24,1169.76,392.41,0.0,29,0
18500.0,36,0.1016,598.34,B,0.0,18500.0,3039.97,0.0,0,0
20000.0,36,0.0698,617.3590674604543,A,3627.62,16372.38,2148.42,0.0,0,0
4000.0,36,0.2424,157.4359062258828,F,0.0,4000.0,567.18,0.0,0,0
8500.0,36,0.2699,346.9687286105016,F,5543.8,2956.2,2595.32,0.0,0,0
6500.0,36,0.2098999999999999,244.86,E,0.0,2911.91,1732.85,0.0,272,0
15000.0,60,0.2974,482.9081528802051,F,14236.23,763.77,2616.6,0.0,0,0
20000.0,60,0.1999,529.7663973646091,D,16185.91,3814.09,5192.0,0.0,0,0
12000.0,36,0.0532,361.38,A,8533.87,3466.13,505.5,0.0,60,0
7800.0,36,0.1042,253.23,B,6270.11,1529.89,491.43,0.0,29,0
8000.0,36,0.0824,251.58,B,4246.0,3754.0,770.78,0.0,60,0
30000.0,60,0.1408,699.3,C,27481.63,2518.37,2329.8,0.0,60,0
24000.0,36,0.1199,797.0288116373467,C,20587.95,3412.05,1370.13,0.0,0,0
11000.0,60,0.1602,267.62,C,9853.65,1146.35,1252.44,0.0,60,0
10000.0,36,0.1076,326.25178923939586,C,0.0,10000.0,1564.67,0.0,0,0
5000.0,36,0.1264,167.60407588186732,C,0.0,5000.0,1034.91,0.0,0,0
40000.0,60,0.0975,844.97,B,25014.16,14985.84,6961.71,0.0,29,0
7000.0,36,0.0707,216.37,A,4829.01,2170.99,422.7,0.0,60,0
30000.0,60,0.1042,643.63,B,26429.61,3570.39,2178.86,0.0,29,0
35000.0,36,0.158,1227.05,C,0.0,4751.31,2610.99,0.0,1763,0
15500.0,36,0.231,600.8088481787394,E,11088.5,4411.5,3399.03,0.0,0,0
18000.0,36,0.1349,610.75,C,0.0,18000.0,2572.73,0.0,0,0
20000.0,60,0.1449,470.47,C,14269.5,5730.5,4699.23,0.0,60,0
10000.0,36,0.2599,402.8529375426969,E,7709.33,2290.67,2140.68,0.0,0,0
10000.0,60,0.1229,223.92,C,4390.2,5609.8,2892.33,0.0,29,0
7000.0,36,0.1499,242.63,C,0.0,7000.0,1719.16,0.0,0,0
32225.0,36,0.1559,1126.43,D,0.0,32225.0,7721.44,0.0,0,0
16000.0,36,0.0607,487.26,A,15593.67,406.33,105.21,0.0,60,0
11000.0,36,0.0699,339.6,A,2322.69,8677.31,1173.22,0.0,29,0
2000.0,36,0.0975999999999999,64.31,B,0.0,2000.0,15.19,0.0,0,0
35000.0,60,0.1366,808.24,C,0.0,35000.0,11954.51,0.0,0,0
25000.0,36,0.1159,825.470656288215,C,23827.52,1172.48,478.46,0.0,0,0
5000.0,36,0.1149,164.86,B,2293.19,2706.81,748.87,0.0,60,0
15000.0,36,0.0749,466.52438513236,B,2290.1,12709.9,1752.22,0.0,0,0
24000.0,60,0.1399,558.32,C,0.0,24000.0,1151.12,0.0,0,0
11000.0,36,0.1561,384.62,D,0.0,11000.0,1771.76,0.0,0,0
6500.0,36,0.1268999999999999,218.05,C,0.0,6500.0,1046.59,0.0,0,0
18000.0,36,0.1359,611.6190245433044,D,13707.05,3844.71,1659.87,0.0,0,0
40000.0,36,0.1091,1307.85,B,34204.56,5795.44,1821.34,0.0,60,0
25750.0,60,0.1602,626.47,C,22096.99,3653.01,3864.63,0.0,29,0
13650.0,36,0.1447,469.65,C,0.0,13650.0,3299.54,70.4400000084,0,0
10000.0,36,0.2185,381.1289731159764,E,0.0,10000.0,618.14,0.0,0,0
12000.0,36,0.1699,427.78,D,6422.88,5577.12,2539.37,0.0,60,0
19000.0,60,0.123,425.5305428135027,C,15448.29,3551.71,2405.71,0.0,0,0
6000.0,36,0.0985,193.18085344879984,B,4192.78,1807.22,510.94,0.0,0,0
6000.0,36,0.1531,208.91,C,0.0,6000.0,1520.49,0.0,0,0
15000.0,36,0.0938,479.6532679085238,B,0.0,15000.0,2272.69,0.0,0,0
13200.0,36,0.2148999999999999,500.64,D,7653.16,5546.84,3497.5,0.0,121,0
16000.0,36,0.1522,556.38,C,0.0,16000.0,2397.46,0.0,0,0
28000.0,36,0.0726,867.9,A,0.0,28000.0,1708.56,0.0,0,0
12700.0,36,0.1757,456.41,D,0.0,12700.0,3446.54,0.0,0,0
21000.0,36,0.1431,720.9,C,0.0,21000.0,1672.02,0.0,0,0
4000.0,36,0.1285,134.48699223908113,C,2302.44,1697.56,588.77,0.0,0,0
10000.0,36,0.0789,312.86,A,3018.24,6981.76,1148.22,0.0,60,0
10000.0,36,0.1399,341.73,C,0.0,916.46,442.69,0.0,394,0
8000.0,60,0.1588,194.04,C,0.0,2003.8,1877.0,0.0,1186,0
25000.0,60,0.0999,531.06,B,0.0,25000.0,2894.73,0.0,0,0
24000.0,60,0.1999,635.72,E,16401.03,7598.97,8903.1,0.0,60,0
10000.0,36,0.2699,408.19850424764894,F,0.0,10000.0,984.75,0.0,0,0
15000.0,60,0.1346,344.83866063270824,C,8252.19,6747.81,4287.07,0.0,0,0
8500.0,36,0.2974,359.629008441409,F,6447.96,2052.04,2263.52,0.0,0,0
8000.0,36,0.0603,243.49,A,0.0,8000.0,754.19,0.0,0,0
18000.0,60,0.1115,392.7114746251343,C,0.0,18000.0,3773.12,0.0,0,0
13650.0,36,0.2485,541.64,E,0.0,13650.0,1153.17,0.0,0,0
12000.0,60,0.2019999999999999,319.27,D,0.0,12000.0,5467.29,0.0,0,0
18000.0,36,0.1727,644.18,C,0.0,18000.0,3094.42,0.0,0,0
7000.0,36,0.1903,256.7,D,5769.55,1230.45,815.99,0.0,60,0
8000.0,60,0.1699,198.77759306061253,C,0.0,5311.91,3614.4662,0.0,0,1
35000.0,36,0.0849,1104.71,B,7518.37,27481.63,4521.94,0.0,60,0
12000.0,60,0.288,379.4426341770154,F,0.0,12000.0,2903.92,0.0,0,0
17500.0,36,0.1535,609.6469790151883,C,0.0,17500.0,3614.73,0.0,0,0
25000.0,36,0.0726,774.91,A,0.0,25000.0,2634.67,0.0,0,0
2600.0,36,0.1359,88.35,C,0.0,2600.0,191.73,0.0,0,0
20000.0,36,0.1299,673.7827116318609,C,17169.04,2830.96,1211.72,0.0,0,0
16000.0,60,0.1602,389.26,C,14331.95,1668.05,1821.05,0.0,60,0
35000.0,60,0.1231,784.049622919239,C,0.0,35000.0,4943.16,0.0,0,0
20000.0,60,0.0975,422.49,B,12825.22,7174.78,3390.47,0.0,60,0
6000.0,60,0.2734,184.43320102180525,F,4076.62,1923.38,3425.09,0.0,0,0
10000.0,36,0.1545,348.86100760041194,D,8394.05,1605.95,836.07,0.0,0,0
10000.0,36,0.1349,339.31,C,4660.4,5339.6,1788.89,0.0,60,0
1200.0,36,0.143,41.19,C,0.0,1200.0,282.76,0.0,0,0
15000.0,60,0.1601,364.8505614004464,D,0.0,15000.0,1335.94,0.0,0,0
5000.0,36,0.1077999999999999,163.18,B,948.74,4051.26,841.15,0.0,29,0
2000.0,36,0.1433,68.68,C,266.78,1733.22,462.95,0.0,29,0
15000.0,60,0.1435,351.7515260334855,C,14110.59,889.41,863.4427,0.0,1462,0
12000.0,60,0.1261999999999999,270.71,C,10800.46,1199.54,899.44,0.0,60,0
20000.0,60,0.1359,461.12477281678616,D,18539.51,1460.49,1306.23,0.0,0,0
12000.0,36,0.0993,386.82,B,9325.92,2674.08,871.24,0.0,60,0
35000.0,36,0.151,1215.01,C,0.0,35000.0,8001.66,0.0,0,0
12925.0,60,0.1367,298.54,C,8376.39,4548.61,3203.61,0.0,29,0
2000.0,60,0.2488,58.56202672773797,F,0.0,528.42,875.58,75.0,0,1
15000.0,36,0.3038,639.8996666690592,F,0.0,3941.18,4377.52,0.0,0,1
12500.0,36,0.0644,382.7712586626055,A,11549.47,950.53,197.78,0.0,0,0
8000.0,36,0.1335,270.91,C,0.0,8000.0,1752.42,0.0,0,0
6000.0,36,0.0944,192.03,B,5264.37,735.63,232.39,0.0,29,0
15000.0,36,0.1775,540.4066040694762,D,13699.45,1300.55,861.09,0.0,0,0
15000.0,60,0.1091,325.47,B,14037.18,962.82,655.44,0.0,29,0
5000.0,36,0.1099,163.67,B,2141.39,2858.61,736.02,0.0,60,0
9250.0,36,0.2498999999999999,367.73,F,0.0,9250.0,2983.35,0.0,0,0
10000.0,60,0.1827,255.40535316064464,D,3798.19,6201.81,4780.82,0.0,0,0
10000.0,60,0.3004,323.7796969991907,F,9697.54,228.0,743.34,0.0,0,0
30800.0,60,0.1452,725.0,C,30800.0,0.0,0.0,0.0,60,0
10000.0,36,0.1359,339.7883469685024,D,0.0,10000.0,790.68,0.0,0,0
12000.0,60,0.2118,325.86,E,0.0,2238.54,3181.06,0.0,394,0
11200.0,60,0.1449,263.46,C,0.0,11200.0,2453.87,0.0,0,0
25500.0,36,0.186,929.5794624414992,D,17867.42,7632.58,4451.96,0.0,0,0
6000.0,36,0.098,193.05,B,1307.88,4692.12,903.06,0.0,29,0
20000.0,36,0.0649,612.89,A,0.0,20000.0,1845.29,0.0,0,0
16000.0,36,0.0824,503.16,B,10438.11,5561.89,1644.55,50.32,60,0
13000.0,36,0.1359,441.7248510590532,D,11803.61,1196.39,570.49,0.0,0,0
12000.0,36,0.288,501.563890142504,F,10622.09,1377.91,1631.45,0.0,0,0
25000.0,36,0.2498999999999999,993.87,E,0.0,25000.0,4826.19,0.0,0,0
4000.0,36,0.1399,136.7,C,0.0,4000.0,817.55,0.0,0,0
20000.0,60,0.2312,565.1891695005831,E,13119.83,6578.52,9246.8,0.0,0,0
25000.0,36,0.1333,846.33,C,0.0,25000.0,3418.37,0.0,0,0
24000.0,60,0.0958,504.99,B,24000.0,0.0,0.0,0.0,60,0
10475.0,36,0.1659,371.33,D,0.0,10475.0,2892.81,0.0,0,0
12600.0,36,0.0749,391.89,A,7001.66,5598.34,1076.9,0.0,29,0
12000.0,60,0.2581,357.94,E,12000.0,0.0,0.0,0.0,60,0
2000.0,36,0.2499,79.5090744345867,E,1628.25,371.75,343.84,0.0,0,0
15000.0,36,0.0603,456.54,A,0.0,15000.0,1014.65,0.0,0,0
18000.0,36,0.1274,604.24,C,9852.84,8147.16,2722.79,0.0,29,0
10000.0,36,0.1167,330.57,B,0.0,10000.0,1802.37,0.0,0,0
1000.0,36,0.2398999999999999,39.23,E,295.52,704.48,175.54,0.0,29,0
30000.0,60,0.1855,770.8071988042493,D,0.0,924.0,1388.43,0.0,0,1
6400.0,36,0.0944,204.84,B,5454.61,945.39,287.87,0.0,60,0
5000.0,36,0.1099,163.66990842734216,C,3706.39,1293.61,491.76,0.0,0,0
25000.0,60,0.1675,617.9587513631075,D,5636.41,19363.59,11184.61,0.0,0,0
4000.0,36,0.176,143.80821034897448,D,0.0,4000.0,1173.7412,0.0,0,0
3600.0,36,0.2148999999999999,136.54,D,0.0,3600.0,660.17,0.0,0,0
4000.0,36,0.2399,156.9104089350048,E,3146.16,853.84,715.26,0.0,0,0
35000.0,60,0.1999,927.1,E,0.0,3311.08,4993.95,0.0,881,0
15000.0,36,0.1629,529.5056158294652,D,11533.65,3466.35,1828.75,0.0,0,0
28000.0,60,0.1408,652.68,C,25649.51,2350.49,2294.94,0.0,60,0
20000.0,36,0.1449,688.33,C,8817.04,11182.96,3951.71,0.0,60,0
10000.0,36,0.0839,315.17,B,2739.7,7260.3,1239.97,0.0,29,0
20000.0,60,0.1407,466.1,C,19297.02,702.98,664.05,0.0,60,0
10000.0,36,0.1602,351.67,C,7184.0,2816.0,1432.13,0.0,60,0
20000.0,60,0.1167,441.57,B,0.0,20000.0,977.8,0.0,0,0
7700.0,36,0.1144,253.7,B,4807.45,2892.55,903.16,0.0,60,0
24000.0,60,0.0697,474.89,A,14223.51,9776.49,3036.25,0.0,60,0
17000.0,60,0.1091,368.86,B,15458.35,1541.65,1030.07,0.0,60,0
17150.0,60,0.1199,381.41,C,10124.5,7025.5,4023.97,0.0,60,0
2000.0,36,0.3019,85.1114207715397,F,1894.22,105.78,149.55,0.0,0,0
30000.0,60,0.2185,826.0108365231623,E,26614.61,3385.39,5700.72,0.0,0,0
15000.0,36,0.1231,500.4384965433733,C,0.0,15000.0,664.62,0.0,0,0
7000.0,36,0.1144,230.64,B,3990.6,3009.4,902.58,0.0,60,0
12000.0,60,0.1561,289.34,D,5504.51,6495.49,4489.02,0.0,29,0
10000.0,36,0.188,365.549794456012,E,0.0,3235.79,1881.91,0.0,0,1
22400.0,60,0.0992,475.06,B,21226.0,1174.0,701.55,0.0,29,0
13000.0,36,0.1144,428.32,B,0.0,13000.0,1818.28,0.0,0,0
20000.0,36,0.1344,678.13,C,4551.75,15448.25,4217.18,0.0,60,0
5000.0,36,0.2248,192.1960933496852,E,0.0,5000.0,294.07,0.0,0,0
20000.0,36,0.1358,679.48,C,19088.57,911.43,470.17,0.0,29,0
19600.0,60,0.1043,420.60110611534486,B,0.0,19600.0,1022.94,0.0,0,0
14000.0,36,0.1359,475.71,C,11359.84,2640.16,1154.95,0.0,60,0
10000.0,36,0.1274,335.69,C,5839.38,4160.62,1336.5,0.0,60,0
18450.0,36,0.1447,634.8,C,0.0,18450.0,3401.67,0.0,0,0
3000.0,36,0.079,93.87076195420497,B,0.0,3000.0,172.0,0.0,0,0
30000.0,60,0.1075,648.54,B,0.0,30000.0,3684.72,0.0,0,0
4800.0,36,0.1147,158.22,B,0.0,225.75,87.63,0.0,820,0
15000.0,36,0.1149,494.57,B,0.0,15000.0,1449.96,0.0,0,0
22000.0,60,0.1629,538.4,D,5924.53,16075.47,9767.73,0.0,60,0
15000.0,36,0.1399,512.6,C,0.0,15000.0,3107.78,0.0,0,0
15000.0,36,0.0699,463.09,A,7054.98,7945.02,1310.96,0.0,29,0
15000.0,60,0.2574,446.8010806004558,E,0.0,15000.0,1923.63,0.0,0,0
32000.0,60,0.1042,686.54,B,26854.8,5145.2,3074.76,0.0,60,0
31675.0,60,0.3079,1040.22,G,28524.91,3150.09,9386.74,0.0,60,0
11600.0,36,0.0797,363.35,A,10149.32,1450.68,360.93,0.0,60,0
20000.0,36,0.1311,674.94,B,0.0,20000.0,4297.8,0.0,0,0
8000.0,36,0.1602,281.34,C,6342.59,1657.41,814.13,0.0,29,0
12000.0,36,0.0736,372.5035286384622,A,0.0,12000.0,1329.58,0.0,0,0
29000.0,36,0.1122,952.45,B,5532.13,23467.87,5069.48,0.0,60,0
24000.0,60,0.1953,629.6,D,15996.41,8003.59,8943.53,0.0,60,0
6000.0,36,0.1543,209.25762872629508,D,0.0,6000.0,516.87,0.0,0,0
35000.0,36,0.0799,1096.6113364214402,B,28826.54,6173.46,1502.81,0.0,0,0
1400.0,36,0.1042,45.46,B,0.0,1400.0,115.06,0.0,0,0
10000.0,60,0.0739,199.86,A,0.0,10000.0,926.44,0.0,0,0
10500.0,60,0.1629,256.97,D,2941.57,7558.43,4660.13,15.0,60,0
5500.0,36,0.0832,173.1630865945267,B,0.0,5500.0,729.98,0.0,0,0
17050.0,60,0.2148,465.88,E,0.0,2529.37,3952.26,0.0,486,0
20000.0,60,0.1545,480.5358527522316,D,18368.46,1395.13,1488.11,0.0,0,0
6400.0,36,0.1199,212.55,B,5007.85,1392.15,516.54,0.0,60,0
6025.0,36,0.1144,198.51,B,3269.1,2755.9,813.45,0.0,60,0
35000.0,36,0.1785999999999999,1262.88,D,2470.34,32529.66,10373.53,0.0,60,0
7700.0,36,0.1016,249.04,B,0.0,7700.0,580.29,0.0,0,0
25000.0,36,0.1089,817.1662429633,B,0.0,25000.0,4423.86,0.0,0,0
10000.0,36,0.1153,329.91,B,651.35,9348.65,1861.88,0.0,60,0
2750.0,36,0.1399,93.98,C,0.0,2750.0,268.96,0.0,0,0
5000.0,36,0.1505,173.45,C,4432.23,567.77,295.3,0.0,29,0
10000.0,60,0.1757,251.61,D,4883.62,5116.38,4196.42,0.0,60,0
10800.0,36,0.1505,374.66,C,9318.98,1481.02,757.91,0.0,60,0
28000.0,60,0.1727,699.95,C,0.0,28000.0,6862.31,0.0,0,0
22000.0,60,0.2499,645.6001425131195,E,0.0,22000.0,1196.44,0.0,0,0
15000.0,36,0.1469,517.7056912736901,D,0.0,15000.0,1535.5,0.0,0,0
10000.0,36,0.1699,356.48,D,5738.75,4261.25,2452.25,0.0,60,0
23000.0,60,0.097,485.2938744318634,B,7260.1,15739.9,5612.86,0.0,0,0
5500.0,36,0.0716,170.22667183682103,A,0.0,5500.0,625.83,0.0,0,0
10000.0,36,0.1449,344.17,C,3662.05,6337.95,1907.83,0.0,60,0
11000.0,36,0.0789,344.15,A,0.0,11000.0,1033.28,0.0,0,0
3500.0,36,0.1091,114.44,B,2728.8,771.2,256.64,0.0,29,0
15000.0,36,0.1346,508.7391512907846,C,0.0,15000.0,3242.86,0.0,0,0
18000.0,60,0.2148,491.84,E,0.0,18000.0,2189.7,0.0,0,0
15000.0,36,0.1029,486.0526778420272,B,14282.72,717.28,254.82,0.0,0,0
6600.0,36,0.1144,217.46,B,0.0,6600.0,1096.35,0.0,0,0
35000.0,36,0.1655,1240.03,D,3619.39,31380.61,9508.2,0.0,29,0
20000.0,60,0.1333,458.45,C,0.0,20000.0,3894.96,0.0,0,0
20000.0,60,0.1602,486.58,C,0.0,20000.0,11.57,0.0,0,0
10000.0,36,0.0774,312.1656090129062,B,924.94,9075.06,1226.55,0.0,0,0
7500.0,36,0.1509,260.32063579691265,D,6824.25,675.75,365.53,0.0,0,0
10000.0,60,0.1261,225.54,C,9634.82,365.18,304.43,0.0,60,0
11000.0,36,0.0532,331.27,A,7822.66,3177.34,460.13,0.0,29,0
